closed,district,iec_district_id,iec_prov_id,lat,lon,map_accuracy,pc_code,pc_location,pc_name,province,ps_female,ps_male,ps_total,verification_note
0,Khost Wa Firing,13,09,35.8325986300001,69.54817676,تعمیر,0913214,Shekhan,Khahosh Primary School,Baghlan,1,2,3,Building
0,Bamyan,01,10,34.8237030100001,67.8439475800001,تعمیر,1001001,Bamyan Center,Bamyan Center Boys High School,Bamyan,1,3,4,Building
0,Bamyan,01,10,34.8110593800001,67.83520339,تعمیر,1001002,Sayed Abad,Sayed Abad Girls School,Bamyan,4,0,4,Building
0,Nahreen,04,09,36.1097202130001,68.960966709,تعمیر,0904267,Qara Ghaj Saka,School,Baghlan,1,2,3,Building
0,Baglan-E-Jadeed,05,09,36.1878987740001,68.7743897510001,تعمیر,0905268,Arbab Yahya,Mosque,Baghlan,1,2,3,Building
0,Dahana-E-Ghuri,02,09,35.801266292,68.523883248,قریه,0902258,Zir Kotal Omaki,Open Field,Baghlan,1,2,3,Village
0,Dahana-E-Ghuri,02,09,35.9303893150001,68.6165572110001,تعمیر,0902259,Lar Khwabi,Larkhwab Madrasa,Baghlan,1,2,3,Building
0,Baglan-E-Jadeed,05,09,36.1937638730001,68.7335539090001,تعمیر,0905270,Gharo Shakh Tajik Ha,Gharo Shakh School,Baghlan,1,2,3,Building
0,Baglan-E-Jadeed,05,09,36.170825831,68.767864132,تعمیر,0905271,Laqha,Secondary School,Baghlan,1,2,3,Building
0,Bamyan,01,10,34.73206817,67.84938857,تعمیر,1001004,Dokani,Dokani School,Bamyan,1,1,2,Building
0,Bamyan,01,10,34.81214191,67.87140673,تعمیر,1001005,Lala Khel,Lala Khel School,Bamyan,1,1,2,Building
0,Bamyan,01,10,34.74959256,67.7128676200001,تعمیر,1001007,Zekria,Zekria Mosque,Bamyan,1,2,3,Building
0,Bamyan,01,10,34.7770211800001,67.74150962,تعمیر,1001008,Shinia,Shinia Girls School,Bamyan,2,0,2,Building
0,Bamyan,01,10,34.75691408,67.7668317400001,تعمیر,1001018,Bam Sarai,Bam Sarai School,Bamyan,1,2,3,Building
0,Bamyan,01,10,34.74396949,67.78994943,تعمیر,1001019,Chap Dara,Chap Dara Mosque,Bamyan,1,1,2,Building
0,Shebar,02,10,34.9840011600001,67.9033024,تعمیر,1002029,Dahan-E-Kangor,Kangor School,Bamyan,1,1,2,Building
0,Shebar,02,10,34.98957945,68.0170396200001,تعمیر,1002030,Dahan-E-Ghundak Bazar,Dahan-E-Ghundak Boys School,Bamyan,0,3,3,Building
0,Saighan,03,10,35.22778686,67.94482718,تعمیر,1003042,Pasheng,Pasheng Mosque,Bamyan,0,2,2,Building
0,Saighan,03,10,35.2284785,67.9457312000001,تعمیر,1003043,Pasheng,Pasheng School,Bamyan,2,0,2,Building
0,Kahmard,04,10,35.31499699,67.62043915,تعمیر,1004050,Roy Sang,Roy Sang School,Bamyan,1,1,2,Building
0,Kahmard,04,10,35.3295722400001,67.6828203300001,تعمیر,1004051,Payan Baagh,Payan Baagh Mosque,Bamyan,1,1,2,Building
0,Yakawlang,05,10,34.7475949700001,66.7762646400001,تعمیر,1005075,Tangi Safidak,Tangi Safidak School,Bamyan,1,1,2,Building
0,Yakawlang,05,10,34.81967706,67.1777920500001,تعمیر,1005076,Qala-E-Jafar,Qala-E-Jafar School,Bamyan,1,1,2,Building
0,Yakawlang,05,10,35.3151460700001,67.0443817300001,تعمیر,1005085,Duzdan Cheshma,Duzdan Cheshma School,Bamyan,1,1,2,Building
0,Yakawlang,05,10,34.9571435200001,66.55124526,تعمیر,1005086,Dahane Dara-E-Chasht,Dara-E-Chasht School,Bamyan,1,1,2,Building
0,Yakawlang,05,10,35.0878179100001,66.41648248,تعمیر,1005088,Sapey Daarak,Dara-E-Mazar Madrassa,Bamyan,1,1,2,Building
0,Andarab,07,09,35.5604334000001,69.2728371000001,تعمیر,0907242,Laghak,Laghak Mosque,Baghlan,2,1,3,Building
0,Andarab,07,09,35.71060623,69.0077917,قریه,0907127,Speech Village,Speech Mosque,Baghlan,1,1,2,Village
0,Baglan-E-Jadeed,05,09,36.1039516490001,68.663040273,تعمیر,0905233,Ghurbandi,Raes Payanda Jan School,Baghlan,1,1,2,Building
0,Baglan-E-Jadeed,05,09,36.14567694,68.70721641,تعمیر,0905067,Eighth Street,Naz Kamir Shaheed School,Baghlan,2,2,4,Building
0,Baglan-E-Jadeed,05,09,36.30305555,68.7263888800001,تعمیر,0905066,Qora Barq Aabqul,Qara Barq Aabqul School,Baghlan,1,1,2,Building
0,Baglan-E-Jadeed,05,09,36.1656396500001,68.6855231800001,تعمیر,0905048,Qaisar Khel,Qaisir Khel High School,Baghlan,1,1,2,Building
0,Baglan-E-Jadeed,05,09,36.1232361900001,68.68556858,تعمیر,0905047,Kotehai Sherkat Qand,Baghlan Sanhaty Clinic,Baghlan,1,3,4,Building
0,Nahreen,04,09,36.03997192,69.1049797800001,تعمیر,0904243,Joy Kalan,Joy Kalan Haji Fazel School ,Baghlan,1,1,2,Building
0,Nahreen,04,09,36.0957527400001,69.0143814100001,تعمیر,0904146,Lakan Khel Village,Haji Omar Lakan Khel Mosque,Baghlan,2,1,3,Building
0,Dushi,03,09,35.59312499,68.52987702,تعمیر,0903093,Rubat,Rawnaq Naderi High School,Baghlan,1,2,3,Building
0,Dahana-E-Ghuri,02,09,35.7997435300002,68.39643419,تعمیر,0902239,Khwaja Jaroob,Khwaja Jaroob,Baghlan,1,1,2,Building
0,Dahana-E-Ghuri,02,09,35.9077242600001,68.51152029,تعمیر,0902082,Tapa-E-Qul Sangak,Tapa-E-Sangak Mosque,Baghlan,1,1,2,Building
0,Dahana-E-Ghuri,02,09,35.87815881,68.5667258400001,تعمیر,0902077,Bekh Village,Malaka Soria Girls School,Baghlan,1,1,2,Building
0,Pul-E-Khumri,01,09,35.98070353,68.6292551600001,تعمیر,0901013,Qarghan Village,Haji Baz Gul Mosque,Baghlan,1,1,2,Building
0,Pul-E-Khumri,01,09,35.9351844800002,68.7172216500001,تعمیر,0901004,Secondanahia,Fatema Alzahra High School,Baghlan,1,2,3,Building
0,Pul-E-Khumri,01,09,35.9215570500002,68.7336353300001,تعمیر,0901003,Second Nahia,Tasady # 5 Department,Baghlan,2,2,4,Building
0,Baglan-E-Jadeed,05,09,36.223219738,68.780142149,تعمیر,0905274,Haji Nabi,Haji Nabei Mosque,Baghlan,1,2,3,Building
0,Baglan-E-Jadeed,05,09,36.197166156,68.7636768340001,تعمیر,0905273,Chihbi Ha,Chiabi Mdrasa,Baghlan,1,2,3,Building
0,Bamyan,01,10,34.8250605230001,67.810420423,تعمیر,1001167,Tiboti,School,Bamyan,1,2,3,Building
0,Firing Wa Gharu,15,09,36.1213590510001,69.6511940150001,قریه,0915281,Saoq,Mosque,Baghlan,1,2,3,Village
0,Firing Wa Gharu,14,09,36.223162655,69.621380875,قریه,0914280,Jryan Gharo,Muhammad Hanif Femal School,Baghlan,1,2,3,Village
0,Jalga,09,09,35.936658664,69.2819444630001,تعمیر,0909278,Yarm Hulya,Yarm Ulia Mosque,Baghlan,1,2,3,Building
0,Jalga,09,09,35.829595023,69.2541295950001,تعمیر,0909277,Masan,Masan Mosque,Baghlan,1,2,3,Building
0,Deh Salah,08,09,35.7802689580001,69.331092615,تعمیر,0908276,Deh Now,Shahshan High School,Baghlan,1,2,3,Building
0,Firing Wa Gharu,15,09,36.11640062,69.64221932,تعمیر,0915220,Sawq,Sawq Centeral High School,Baghlan,1,1,2,Building
0,Firing Wa Gharu,15,09,36.1177932600001,69.60760908,تعمیر,0915219,Char Qarya,Deh Mir Mosque,Baghlan,1,1,2,Building
0,Gozargah-E-Noor,14,09,36.2050228100001,69.5344301200001,تعمیر,0914225,Jar Aab Village,Jerab Secondary School,Baghlan,1,2,3,Building
0,Yakawlang,05,10,34.8761700700001,66.5996566700001,تعمیر,1005091,Syah Khaak Chehel Burj,Munbar-E-Khamya Syah Khaak ,Bamyan,1,1,2,Building
0,Yakawlang,05,10,34.8799032900001,66.5321856,تعمیر,1005092,Ghur Ghurake Sare Zurich,Ghur Ghurake Sare Zulech School,Bamyan,1,1,2,Building
0,Yakawlang,05,10,34.75805555,66.73138888,تعمیر,1005095,Dasht-E-Sufla Naitaaq,Dasht-E-Sufla Naitaaq Boys School,Bamyan,1,1,2,Building
0,Yakawlang,05,10,34.9968599600001,67.1648019400001,تعمیر,1005164,Zard Giyah,Munbar-E-Naw Shora ,Bamyan,1,1,2,Building
0,Panjab,06,10,34.5411277900001,67.2817202,تعمیر,1006103,Targhaay,Imam-E-Kazim Madrassa,Bamyan,1,1,2,Building
0,Panjab,06,10,34.4657286600001,67.1334178000001,تعمیر,1006104,Shenia Turaps,Munbar-E-Shenia Turaps,Bamyan,1,2,3,Building
0,Panjab,06,10,34.5268592000001,66.9338936400001,تعمیر,1006114,Dahan-E-Ghawch Naw,Dahan-E-Ghawch Naw Girls School,Bamyan,1,1,2,Building
0,Panjab,06,10,34.4430268800001,66.82717085,تعمیر,1006115,Shenia,Shenia Gandab Mosque,Bamyan,1,1,2,Building
0,Waras,07,10,34.2270739400001,66.9117108400001,تعمیر,1007120,Pusht-E-Dahane Waras,Shahr-E-Naw School,Bamyan,1,1,2,Building
0,Waras,07,10,34.1824214600001,67.0037842000001,تعمیر,1007121,Dahan-E-Padgag Sultan Rubat,Dahan-E-Padgag High School,Bamyan,1,1,2,Building
0,Waras,07,10,34.2021991300001,66.8001333700001,تعمیر,1007125,Shokoor Daad,Chijin High School,Bamyan,1,2,3,Building
0,Waras,07,10,34.17060566,66.83385337,تعمیر,1007126,Shenia Qawm-E-Barfi,Shenia Qawm-E-Barfi Mosque,Bamyan,1,2,3,Building
0,Waras,07,10,33.9226191400001,67.1211783200001,تعمیر,1007161,Turbak,Tubak Zer Kohe Pajankwar Mosque,Bamyan,1,1,2,Building
0,Waras,07,10,34.0847650500001,66.5384439700001,تعمیر,1007162,Eljem,Eljem Mosque,Bamyan,1,1,2,Building
0,Darayim,07,17,36.910877099,70.368824762,تعمیر,1707062,Deh Bazar,Zamanuddin & Haji Habibullah House,Badakhshan,1,3,4,Building
0,Bamyan,01,10,34.8060016500001,67.5885302,تعمیر,1001013,Bazar-E-Shaheedan,Shaheedan School,Bamyan,1,2,3,Building
0,Bamyan,01,10,34.7625559100001,67.57861506,تعمیر,1001014,Naul Shera Sufla,Naul Shera Mosque,Bamyan,1,1,2,Building
0,Shebar,02,10,34.9099452800001,68.1680666600001,تعمیر,1002024,Zee Sultan,Berglej Girls School,Bamyan,1,2,3,Building
0,Shebar,02,10,34.8741862900001,68.1567842100001,تعمیر,1002025,Dahan-E-Shanbol,Shanbol Girls High School,Bamyan,1,1,2,Building
0,Saighan,03,10,35.1666547500001,67.64527445,تعمیر,1003035,Qaron-E-Ulya,Qarona Female Mosque,Bamyan,3,0,3,Building
0,Saighan,03,10,35.1865268900001,67.72687425,تعمیر,1003036,Qarghan,Boghundi Qarghan Mosque,Bamyan,1,1,2,Building
0,Kahmard,04,10,35.3673764700001,67.75964315,تعمیر,1004053,Doro,Duro Boys School,Bamyan,1,2,3,Building
0,Kahmard,04,10,35.3993302300001,67.81231026,تعمیر,1004054,Madar,Madar Mosque,Bamyan,1,1,2,Building
0,Kahmard,04,10,35.28195147,67.93870236,تعمیر,1004058,Darband,Darband Mosque,Bamyan,1,1,2,Building
0,Kahmard,04,10,35.2733815400001,67.97158876,تعمیر,1004059,Kalach,Kalach Mosque,Bamyan,1,1,2,Building
0,Kahmard,04,10,35.31249491,67.9144873100001,تعمیر,1004063,Dasht-E-Safid,Dasht-E-Safid School,Bamyan,1,2,3,Building
0,Kahmard,04,10,35.31545285,68.0813252800001,تعمیر,1004064,Eshpeshta,Eshpeshta School,Bamyan,1,1,2,Building
0,Kahmard,04,10,35.3005051900001,67.62050793,تعمیر,1004066,Laghaki,Laghaki Mosque,Bamyan,1,1,2,Building
0,Kahmard,04,10,35.3794522100001,68.09021143,تعمیر,1004067,Sargali,Sargali School,Bamyan,1,1,2,Building
0,Panjab,06,10,34.34894175,66.7335109700001,تعمیر,1006098,Shenia,Shenia Akhzarat School,Bamyan,1,1,2,Building
0,Panjab,06,10,34.41742688,66.6648056300001,تعمیر,1006099,Naw Altarghaan Ulya,Munbar-E-Naw Altarghaan Ulya,Bamyan,1,2,3,Building
0,Panjab,06,10,34.4612529700001,66.81555842,تعمیر,1006109,Baargho Sang,Baarghosang School,Bamyan,1,1,2,Building
0,Panjab,06,10,34.49042884,66.9331436400001,تعمیر,1006110,Ghur Ghuri,Ghur Ghuri Boys High School,Bamyan,1,1,2,Building
0,Panjab,06,10,34.2251102600001,66.55350207,تعمیر,1006116,Shenia Pyazan,Pyazan Secondary School,Bamyan,1,1,2,Building
0,Panjab,06,10,34.4342633800001,66.72143722,تعمیر,1006117,Miana Deh,Lashkar Rah-E-Akhzarab Girls School,Bamyan,1,2,3,Building
0,Waras,07,10,34.10594174,66.7325062400001,تعمیر,1007131,Band-E-Kosa,Band-E-Kosa Boys High School,Bamyan,1,1,2,Building
0,Waras,07,10,34.0240934900001,66.68010574,تعمیر,1007132,Regjoy-E-Qonaaq,Regjoy-E-Qonaaq Mosque,Bamyan,1,2,3,Building
0,Waras,07,10,34.18639686,66.7659061400001,تعمیر,1007135,Dahan-E-Dewalak ,Dahan-E-Dewalak Mosque,Bamyan,1,1,2,Building
0,Waras,07,10,34.25162441,67.0064171000001,تعمیر,1007136,Seab Joy,Seab Joy Mosque,Bamyan,1,2,3,Building
0,Waras,07,10,34.0360864560001,67.221210872,تعمیر,1007147,Warzang,Warzang Mosque,Bamyan,1,1,2,Building
0,Waras,07,10,33.98787731,67.1297055200001,تعمیر,1007148,Naw Melik,New Melik Shenia Pachandoor Mosque,Bamyan,1,1,2,Building
0,Shebar,02,10,34.6570948180001,68.0462147900001,تعمیر,1002170,Ghar Gharae Sar Kalo,Sar Kalo Female School,Bamyan,1,2,3,Building
0,Shebar,02,10,35.1804943330001,67.971625391,تعمیر,1002171,Baghak,Baghak Mosque,Bamyan,1,2,3,Building
0,Shebar,02,10,35.1345854000001,67.9402991900001,تعمیر,1002032,"Aymandab, Sar-E-Qandi Baghak",Sare Qandi Baghak Madrassa,Bamyan,1,2,3,Building
0,Saighan,03,10,35.1946849600001,67.7860795600001,تعمیر,1003039,Bianqali,Bianqali Mosque,Bamyan,1,1,2,Building
0,Saighan,03,10,35.1232459100001,67.4820401900001,تعمیر,1003040,Qalacha,Qalacha Mosque,Bamyan,1,1,2,Building
0,Yakawlang,05,10,34.671965478,66.8827151930001,تعمیر,1005071,Zaarin,Zaarin Boys High School,Bamyan,1,2,3,Building
0,Yakawlang,05,10,34.54338987,66.7849851,تعمیر,1005081,Shahre Naw Syah Dara,Syah Dara Madrassa,Bamyan,1,2,3,Building
0,Yakawlang,05,10,34.60776325,66.8902419400001,تعمیر,1005082,Baghalake Rustam,Baghalak-E-Rustam Girls School,Bamyan,1,1,2,Building
0,Panjab,06,10,34.38255353,67.17038842,تعمیر,1006100,Dahan-E-Qoorighak Marka Ulya,Saray-E-Zard Sang Boys School,Bamyan,1,1,2,Building
0,Panjab,06,10,34.3864567000001,67.3584320300001,تعمیر,1006101,Ghar Ghar-E-Daraz Qol,Elmia Kazimia Madrassa,Bamyan,1,1,2,Building
0,Waras,07,10,34.12569847,67.07009942,تعمیر,1007142,Shenia Bastook,Shenia Bastook Mosque,Bamyan,1,1,2,Building
0,Waras,07,10,34.0911410900001,67.08714322,تعمیر,1007143,Razak,Razak Mosque,Bamyan,1,1,2,Building
0,Waras,07,10,34.061811605,67.0874621880001,تعمیر,1007158,Warzagh,Warzagh School,Bamyan,1,1,2,Building
0,Yakawlang,05,10,34.7475725470001,66.776238339,تعمیر,1005176,Sar Tarnok,Sar Tarnok School,Bamyan,1,2,3,Building
0,Yakawlang,05,10,34.7895023140001,66.865055511,تعمیر,1005177,Baghalak Sufla,Baghalak Sufla Mosque,Bamyan,1,2,3,Building
0,Yakawlang,05,10,34.954907781,67.0506464510001,تعمیر,1005179,Kushkak Sukhta,Kushkak Naqshi School,Bamyan,1,2,3,Building
0,Panjab,06,10,34.3144828980002,66.625855766,تعمیر,1006180,Dahan Zaher,Dahan Taher Madrasa,Bamyan,1,2,3,Building
0,Waras,07,10,34.2459564750001,67.211662075,ولسوالی,1007187,Nik Pai Qawm Yari,Nik Pai Secondary School,Bamyan,1,2,3,District
0,Panjab,06,10,34.3514327220001,67.069787,تعمیر,1006184,Ziragak Marka Sufla,Zira Gak Secondary School,Bamyan,1,2,3,Building
0,Waras,07,10,34.1178592910001,66.9682933140001,تعمیر,1007185,Sang Surakh,Sang Sorakh School,Bamyan,1,2,3,Building
0,Ghazni,01,11,33.53072687,68.4239899100001,قریه,1101018,Qala-E-Naw Khwaja Roshnayee,Qala-E-Naw Khwaja Roshnayee High School,Ghazni,1,3,4,Village
0,Ghazni,01,11,33.5645702300002,68.43565332,قریه,1101019,Shahr-E-Kohna,Ahmadi Mosque,Ghazni,0,4,4,Village
0,Ghazni,01,11,33.4315583600001,68.49441372,قریه,1101039,Kalaghach Village,Kalaghach Mosque,Ghazni,0,3,3,Village
0,Ghazni,01,11,33.42893,68.4859794800001,تعمیر,1101040,Kalaghach Village,Farooq House,Ghazni,3,0,3,Building
0,Ghazni,01,11,33.5631579900001,68.42808046,تعمیر,1101042,Bahlool Sahib Village,Bala Bahlool Mosque,Ghazni,0,3,3,Building
0,Ghazni,01,11,33.5607293700001,68.42776634,قریه,1101043,Bahlool Saheb,Paeen Mosque,Ghazni,3,0,3,Village
0,Ghazni,01,11,33.4412516400001,68.44928944,تعمیر,1101050,Mangoor Village,Sayed Qazi Mangoor School,Ghazni,3,0,3,Building
0,Ghazni,01,11,33.4327167600001,68.44596189,قریه,1101051,Mangoor Village,Mangoor School,Ghazni,1,3,4,Village
1,Wali Mohammad Shahid,02,11,33.54417154,68.3133229000001,قریه,1102099,Mado Khel Village,Mado Khel Mosque,Ghazni,0,2,2,Village
1,Wali Mohammad Shahid,02,11,33.54499994,68.31405558,قریه,1102100,Mado Khel Village,Toor Gul House,Ghazni,2,0,2,Village
0,Khwaja Omari,03,11,33.65319657,68.31767221,قریه,1103083,Barakat Village,Barkat Mosque,Ghazni,0,2,2,Village
0,Khwaja Omari,03,11,33.64829313,68.31646699,قریه,1103084,Barakat Village,Haji Mustafa Barakat Religious School,Ghazni,2,0,2,Village
0,Waghaz,04,11,33.4250147000001,68.3108837600001,قریه,1104125,Hassan Khel Village ,Hassan Khel Village Mosque,Ghazni,1,2,3,Village
1,Waghaz,04,11,33.4421898000001,68.2075337600001,تعمیر,1104126,Surkhak Village,Surkhak Village School,Ghazni,2,2,4,Building
0,Deh Yak,05,11,33.46453382,68.6889075600001,قریه,1105066,Kandar,Kandar Mosque,Ghazni,1,2,3,Village
0,Deh Yak,05,11,33.5679676100001,68.70004585,قریه,1105067,Rubat Zed-E-Zareel ,Rubat Zed-E-Zareel Mosque,Ghazni,1,2,3,Village
0,Jaghatu,06,11,33.63930817,68.16897415,تعمیر,1106108,Deh Ramzi,Deh Ramzi Mosque,Ghazni,0,2,2,Building
0,Jaghatu,06,11,33.63880723,68.1691237300001,قریه,1106109,Deh Ramzi,Abdul Hussain Guest House,Ghazni,2,0,2,Village
0,Jaghatu,06,11,33.5463780700001,68.13462164,قریه,1106118,Deh Shahshi,Deh Shashi Old Mosque,Ghazni,2,0,2,Village
0,Jaghatu,06,11,33.55685713,68.2602629300001,تعمیر,1106119,New Qala-E-Ahmada,Ahmada School,Ghazni,2,3,5,Building
0,Andar,07,11,33.3506906900001,68.3844698900001,قریه,1107215,Ali Zai Village,Ali Zai Village Mosque,Ghazni,0,2,2,Village
0,Andar,07,11,33.427170678,68.4053224770001,تعمیر,1107216,Ali Zai Village,Haji Fazel Haq Ahmad Mosque,Ghazni,2,0,2,Building
0,Andar,07,11,33.32333936,68.4429480500001,تعمیر,1107230,Meeri Bazar,Sultan Shahabuddin Andar School,Ghazni,2,1,3,Building
0,Andar,07,11,33.26806901,68.43244237,قریه,1107231,Medadwal Village,Medadwal Village Mosque,Ghazni,0,3,3,Village
0,Andar,07,11,33.3807601,68.4507772800001,تعمیر,1107251,Sheer Qala,Sheer Qala Mosque,Ghazni,2,1,3,Building
0,Andar,07,11,33.27616071,68.4071475600001,تعمیر,1107252,Mula Mohammad Gadali Village,Molla Mohammad Gadali School,Ghazni,2,1,3,Building
0,Rashidan,09,11,33.67606336,68.1501379800001,قریه,1109094,Laghari Village,Laghari Village Lower Mosque,Ghazni,1,2,3,Village
0,Nawur,10,11,33.7192971000001,67.9963168300001,تعمیر,1110254,Darwaish Ali War Kolokh,Shaheed Ghulam Haider High School,Ghazni,1,3,4,Building
0,Nawur,10,11,33.5998950800001,67.68858912,تعمیر,1110264,Wagh Village ,Wagh Village High School,Ghazni,1,3,4,Building
0,Nawur,10,11,33.47634558,67.71216558,تعمیر,1110265,Qoria Village,Qoria Village School,Ghazni,1,2,3,Building
0,Qara Bagh,11,11,33.0857306100001,68.0659060500001,قریه,1111151,Gangay Village ,Gangay Village Lower Mosque,Ghazni,1,0,1,Village
0,Qara Bagh,11,11,33.1290058400001,67.95055763,قریه,1111152,Ghatt Jay-E-Agha Sahib Village,Ghatt Village Mosque,Ghazni,0,3,3,Village
1,Qara Bagh,11,11,33.2202462500001,68.1250151,قریه,1111157,Mir Wahez Village,Mir Wahez Mosque,Ghazni,2,0,2,Village
0,Qara Bagh,11,11,33.1803165760001,68.14205737,قریه,1111158,Malook Village,Malook School,Ghazni,0,3,3,Village
0,Qara Bagh,11,11,33.2905656200001,68.06866589,تعمیر,1111168,Jangalak Village,Waheed Ali Janlag Mosque,Ghazni,0,2,2,Building
0,Qara Bagh,11,11,33.2872281800001,68.06747318,تعمیر,1111169,Jangalak Village,Balay-E-Bilandi Mosque,Ghazni,2,0,2,Building
0,Qara Bagh,11,11,33.2154696320001,67.694608705,قریه,1111185,Hasina Sarkani,Abu Raihan School,Ghazni,1,3,4,Village
0,Qara Bagh,11,11,33.16093864,68.1225002300001,قریه,1111187,Deh Rawza,Deh Rowza Mosque,Ghazni,1,3,4,Village
1,Giro,12,11,33.0681728900001,68.3278664600001,تعمیر,1112202,Ahad Village,Shaheed Mohammad Naim School,Ghazni,0,3,3,Building
1,Giro,12,11,33.0718892300001,68.32785525,تعمیر,1112203,Sulaiman Qala ,Sulaiman Qala Mosque,Ghazni,2,0,2,Building
1,Giro,12,11,33.1788773800001,68.4408089400001,قریه,1112206,Shahal Village,Shahal Village School,Ghazni,1,2,3,Village
1,Giro,12,11,33.20000102,68.5065787500001,قریه,1112207,Melani Village,Melini Village Primary School,Ghazni,1,2,3,Village
1,Giro,12,11,33.0243568500001,68.4278810700001,تعمیر,1112212,Desi Village,Desi Village High School,Ghazni,1,3,4,Building
1,Giro,12,11,33.2046659300001,68.4888040500001,قریه,1112213,Khati Village,Khati Village School,Ghazni,0,3,3,Village
0,Ab Band,13,11,32.9354438400001,67.99491518,قریه,1113378,Bazar Jaded,Shamsullah Hotel ,Ghazni,0,2,2,Village
0,Ab Band,13,11,32.98414007,67.96443025,قریه,1113379,Sarferaz Village,Sarferaz Village Mosque,Ghazni,2,0,2,Village
0,Ab Band,13,11,32.9938001600001,67.9079519900001,قریه,1113381,Sadozai,Sadozai Mosque,Ghazni,1,1,2,Village
0,Ab Band,13,11,32.9635648000001,67.9417041900001,قریه,1113382,Bazgi,Bazgi Mosque,Ghazni,0,2,2,Village
0,Jaghuri,14,11,33.07791384,67.38522249,تعمیر,1114336,Kata Sang Village,Faizia High School,Ghazni,2,3,5,Building
0,Jaghuri,14,11,33.13313987,67.6106363600001,تعمیر,1114337,Luman Village,Loman High School,Ghazni,2,2,4,Building
0,Muqur,15,11,32.82268973,67.7673929200001,تعمیر,1115356,Muqur Bazar,Girls School,Ghazni,1,2,3,Building
0,Muqur,15,11,32.8224517900001,67.7687849000001,تعمیر,1115357,Muqur Bazar,Abnisena Clinic,Ghazni,1,3,4,Building
0,Muqur,15,11,32.81107287,67.7710050900001,قریه,1115359,Char Qala,Chahar Qala Mosque,Ghazni,1,2,3,Village
0,Muqur,15,11,32.87093233,67.87104472,قریه,1115360,3 Keecha Village,3 Keecha Mosque,Ghazni,1,2,3,Village
0,Muqur,15,11,32.78173759,67.80011891,تعمیر,1115368,Abas Qala,Abas Qala School,Ghazni,1,2,3,Building
0,Muqur,15,11,32.8057559600001,67.7517898300001,تعمیر,1115369,Akhtar Khel Village ,Akhtar Khel Village Mosque,Ghazni,1,2,3,Building
0,Malistan,16,11,33.3222345500001,67.3322321300001,قریه,1116296,Boghra Village ,Qalam Mazar Boghra Village Mosque,Ghazni,1,3,4,Village
0,Malistan,16,11,33.01532138,66.96832084,تعمیر,1116297,Chaktamoor Village ,Chaktamor Secondary School,Ghazni,1,2,3,Building
0,Malistan,16,11,33.4934957500002,67.5104571200001,تعمیر,1116299,Khar Qol Dala Village,Khar Qol Dala High School,Ghazni,1,3,4,Building
0,Malistan,16,11,33.2887906200001,67.35895347,تعمیر,1116301,Gheghanto Village ,Mir Ahmad Gheghanto Mosque,Ghazni,1,2,3,Building
0,Malistan,16,11,33.1430737700001,67.1046386900001,تعمیر,1116302,Jaka Village ,Jaka Village Clinic,Ghazni,1,2,3,Building
0,Gelan,17,11,32.7444839,67.6069074700001,تعمیر,1117387,Agho Jan Village,Agho Jan Village Mosque,Ghazni,1,3,4,Building
1,Gelan,17,11,32.6401376200002,67.62288687,قریه,1117388,Balaheer Village,Balaheer Village Mosque,Ghazni,1,2,3,Village
1,Ajristan,18,11,33.50540793,67.20087447,تعمیر,1118287,Osman Khel Village,Osman Khel Village Secondary School,Ghazni,2,5,7,Building
1,Ajristan,18,11,33.5419227800001,67.22658906,تعمیر,1118288,Abas Khel Village,Addin Khel Secondary School,Ghazni,2,3,5,Building
1,Ajristan,18,11,33.41735264,67.0709932800001,تعمیر,1118292,Peero Khel Village,Peero Khel Primary School,Ghazni,2,2,4,Building
1,Ajristan,18,11,33.59491656,67.29843923,تعمیر,1118293,Langar Khel Village,Langar Khel Secondary School,Ghazni,2,3,5,Building
0,Surubi,10,12,32.8278050000001,69.122639,قریه,1210158,Abbas Khel,Abas Khel School,Paktika,1,2,3,Village
0,Urgoon,11,12,32.9092,69.1581,قریه,1211164,Qara Khel Village,Qara Khel Girls School,Paktika,2,0,2,Village
0,Muqur,15,11,32.991589,67.794906,قریه,1115370,Sra Zranda Village,Sra Zranda Village School,Ghazni,2,1,3,Village
0,Surubi,10,12,32.776548,69.121601,قریه,1210152,Robat,Mado Guest House,Paktika,3,0,3,Village
0,Surubi,10,12,32.789109,69.093604,قریه,1210153,Masti,Masti Mosque,Paktika,0,2,2,Village
0,Ghazni,01,11,33.5443159400001,68.4217707300001,تعمیر,1101003,Provincial Center,Women'S Affairs Department,Ghazni,3,0,3,Building
0,Ghazni,01,11,33.5370649600001,68.40651256,تعمیر,1101004,Haider Abad Village,Sayed Shuhada Mosque,Ghazni,0,3,3,Building
0,Ghazni,01,11,33.5422426600001,68.4171975900001,تعمیر,1101007,Plan-E-Sewam Shahar,Tawheed Mosque,Ghazni,4,0,4,Building
0,Ghazni,01,11,33.5483491500001,68.4204470400001,تعمیر,1101008,Adah Qara Bagh,Sayed Ahmad Maki High School,Ghazni,0,4,4,Building
0,Ghazni,01,11,33.54818212,68.4289005000001,تعمیر,1101013,Nahia 2,Shah Meer Mosque,Ghazni,0,3,3,Building
0,Ghazni,01,11,33.5508457,68.4263061,تعمیر,1101014,Saha-E-Shamer ,Malika Jahan High School,Ghazni,5,0,5,Building
0,Ghazni,01,11,33.5843008900001,68.40600692,تعمیر,1101024,Nawabad Village,Alberoni School,Ghazni,2,4,6,Building
