Long,Lat,ps_male,pc_name,PC-number,province,ps_total,district,ps_female,pc_location,iec_prov_id,map_accuracy,iec_district_id
66.41401143000006,31.004479020000066,3,Ghazi Abdullah Khan High School,2711224,کندهار,4,Spin Boldak,1,Speen Boldak,27,Building,11
65.71977971000005,36.67125652000003,5,Eid Mahalla High School,2801007,Jawzjan,8,Sheberghan,3,D02 - Nahia 2,28,Building,1
65.73791603000005,36.65706308000004,5,Ghulam Sarwar Shaheed High School,2801008,Jawzjan,8,Sheberghan,3,D03 - Nahia 3,28,Building,1
66.24895396000002,36.924564440000026,2,Haidar Abad Girls High School,2807034,Jawzjan,3,Aqchah,1,Haidar Abad Village,28,Building,7
66.19369640000005,36.93357155000007,2,Besh Areegh Mosque,2807035,Jawzjan,3,Aqchah,1,Besh Areegh Village,28,Building,7
64.68440342000007,31.793769660000063,2,Yakhchal School,3004051,Helmand,4,Nahr-E-Saraj,2,Yakhchal,30,Village,4
64.35718514000006,30.595681890000016,2,Abbas Abad School,3006124,Helmand,4,Garm Ser,2,Abbas Abad,30,District,6
62.28154581000006,34.265395430000055,2,Taryak School,3202042,Herat,3,Enjil,1,Taryak Village,32,Village,2
62.32614424000005,34.27691883000003,2,Emam Shash Noor School,3202043,Herat,4,Enjil,2,Khesht Pashan Village,32,Building,2
62.54797853000006,34.221741420000036,1,Deh Shaikh Mosque,3206441,Herat,2,Pashtun Zarghun,1,Deh Shaikh,32,Village,6
62.136630750000045,34.79866203000004,3,Kashak Rubat Sangi Awal  Center Mosque,3207165,Herat,4,Kushk (Rubat-E-Sangi),1,Markaz-E-Kashak Rubat Sang Awal,32,Building,7
62.19792452000006,35.09871169000007,2,Chapqal School,3207182,Herat,4,Kushk (Rubat-E-Sangi),2,Chapqal,32,Village,7
62.328192720000054,34.73010080000004,2,Jafar Big Kawdani School,3207183,Herat,3,Kushk (Rubat-E-Sangi),1,Jafar Big Kawdani  Village,32,Building,7
62.05037739000003,33.35492412000006,1,Fajer Mosque,3214344,Herat,2,Shindand,1,Fajer Ulya Village,32,Building,14
61.960997690000035,33.297810280000064,2,Kalata Nazar Khan Mosque,3214345,Herat,3,Shindand,1,Kalata Nazar Khan,32,Building,14
63.489200040000036,32.81122321000002,2,Toot Mosque,3310179,Farah,3,Gulistan,1,Toot,33,Village,10
69.11678567000006,34.51863114000001,3,Spin Kalai Girls High School,0101087,Kabul,9,Kabul-D05,6,Phase A Of Khush-Hal Mina,1,Building,1
69.11072483000002,34.46565378000001,2,Shah Wolayat Maab Mosque,0101105,Kabul,3,Kabul-D06,1,Afshar-E-Darul Aman,1,Building,1
69.08526003000001,34.481065480000034,3,Qaeem Al-E- Mohammad Mosque,0101106,Kabul,5,Kabul-D06,2,Naw Abad Qala-E-Jabar Khan,1,Building,1
69.14036366000003,34.470828200000014,4,Mehrabuddin High School,0101126,Kabul,9,Kabul-D07,5,Chehel Seton Road-Deh Dana,1,Building,1
69.16461727000005,34.47810792000008,4,Technical Institute,0101127,Kabul,8,Kabul-D07,4,Tani Kot,1,Building,1
69.22567452000003,34.51140048000006,3,Hakim Sanie Mosque,0101172,Kabul,4,Kabul-D08,1,3Rd Road Of Kart-E-Naw,1,Building,1
69.21166872000002,34.49350317000005,2,Ranga Mosque,0101173,Kabul,3,Kabul-D08,1,Qalacha,1,Building,1
69.20610318000006,34.536274260000006,3,Hazrat Mohammad Mustafa Mosque,0101178,Kabul,5,Kabul-D09,2,Makrorian,1,Building,1
69.20891602000005,34.538015860000016,3,Reyasat Banaye,0101179,Kabul,5,Kabul-D09,2,Near To Radio Training Center,1,Building,1
69.16928216000007,34.55845046000007,1,Imam-E- Abu Hanifa Mosque,0101193,Kabul,3,Kabul-D10,2,End Of Taimani,1,Building,1
69.19984432000005,34.55186548000003,3,Aziza Afghan Secondary School,0101194,Kabul,6,Kabul-D10,3,Bolak Haie Sharwali,1,Building,1
69.14124054000006,34.57929672000004,3,Makhfi Badakhshi High School,0101233,Kabul,7,Kabul-D11,4,"Hesa-E-Awal, Khair Khana",1,Building,1
69.12322500000002,34.580502770000045,3,Khalilullah Khalili High School,0101234,Kabul,6,Kabul-D11,3,"Hesa-E-Awal, Khair Khana",1,Building,1
69.15306092000002,34.57394572000002,4,Bi Bi Sara High School,0101294,Kabul,9,Kabul-D15,5,Hesa Sewom-E-Khair Khana,1,Building,1
69.12444444000002,34.57388888000002,3,Sarwar-E-Kaienat Mosque,0101295,Kabul,6,Kabul-D15,3,Hesa Sewom-E-Khair Khana,1,Building,1
69.15387218700002,34.588321375000056,4,Mohammad Anwer Bismel High School,0101303,Kabul,8,Kabul-D15,4,500 Family,1,Building,1
69.14592666000001,34.593532600000025,3,Im-E-Zafra Mosque,0101504,Kabul,5,Kabul-D15,2,"Family, Sar-E-Tapa-E-Shohada 500",1,Building,1
69.21256781000004,34.52757393000006,5,Qala Zaman Khan Secondary School,0101312,Kabul,9,Kabul-D16,4,Qala-E-Zaman Khan,1,Building,1
69.21393159000004,34.53500356000004,1,Abu Ayub Ansari Mosque,0101320,Kabul,3,Kabul-D16,2,Qala-E-Zaman Khan,1,Building,1
69.21954949000005,34.52956888000004,3,Hazrat-E-Bilal Mosque,0101321,Kabul,5,Kabul-D16,2,Qala-E-Zaman Khan,1,Village,1
69.35424847200002,34.50454321300002,2,Sharif Qul Bahu Mosque,0101510,Kabul,5,Kabul-D21,3,Bot Khak,1,Building,1
69.28416666000001,34.91241832000003,3,Barik Aab Mosque,0302119,Parwan,5,Bagram,2,Barik Aab,3,Building,2
69.20992838000004,34.96968504000003,2,Qala-E-Malik High School,0302120,Parwan,3,Bagram,1,Qala-E-Malak,3,Building,2
69.45384888000005,34.82401310000004,2,Shamal Khel Mosque,0308149,Parwan,3,Kohi Safi,1,Shamal Khel,3,Building,8
68.13410482000003,34.609735990000026,1,Girdi Mosque,0407031,Wardak,2,Hissa-E-Awali Bihsud,1,Sia Sang,4,Village,7
68.24312099000007,34.50573282000001,3,Haji Merza Shop,0407032,Wardak,5,Hissa-E-Awali Bihsud,2,Dahan-E-Sia Sang Village,4,Building,7
69.07234055000002,34.17819556000005,2,Surkh Abad Girls Secondary School,0505066,Logar,3,Mohammad Agha,1,Surkh Abad,5,Building,5
69.10477158000002,34.22533761000003,3,Mohammad Agha High School,0505067,Logar,4,Mohammad Agha,1,Pul-E-Qandahari,5,Building,5
70.51865823000001,34.45047685000001,4,Mohammady Sahebzada High School,0602064,Nangarhar,7,Behsud,3,Baland Ghar,6,Building,2
70.49672997000003,34.44374684000004,4,Haji Mazdoor Khan Tahwildar Dera,0602066,Nangarhar,6,Behsud,2,Walayaty Kelae,6,Village,2
70.91389287000003,34.49426908000002,0,Malem Ghani House,0614497,Nangarhar,2,Goshta,2,Khogakhel,6,Village,14
70.92009011000003,34.47952462000006,2,Open Space,0614498,Nangarhar,2,Goshta,0,Ali Khel Village,6,Village,14
69.29842467000002,35.244112940000015,2,Roye Dara Mosque,0806087,Panjshir,3,Shutul,1,Roye Dara,8,Village,6
69.26196667000004,35.18855094000001,2,Janan Joy Mosque,0806088,Panjshir,3,Shutul,1,Janan Joy,8,Village,6
68.62417764,35.95226743000004,3,Loogari Near To Joy-E-Naw River,0901027,Baghlan,4,Pul-E-Khumri,1,Logari,9,Building,1
68.57726840000002,35.94565291000001,3,Near To Shahr-E-Naw Kharoti Gorgan,0901028,Baghlan,4,Pul-E-Khumri,1,Shahr-E-Naw Kharoti Gorgan,9,Building,1
68.68665928000006,36.112830760000044,2,Zeerina School,0905060,Baghlan,4,Baglan-E-Jadeed,2,Bagh-E-Zaraut,9,Building,5
68.71932958000006,36.15744804000006,2,Khwaja Khan Baba School,0905061,Baghlan,3,Baglan-E-Jadeed,1,Khawaja Khan Street 12,9,Building,5
68.75440413000005,36.15374023000001,2,Torani Ha Mosque,0905237,Baghlan,3,Baglan-E-Jadeed,1,Torani Ha Village,9,Building,5
68.90135044000003,35.59924237000005,3,Khenjan Boys High School,0906112,Baghlan,5,Khinjan,2,Khenjan City Capital,9,Building,6
67.87541976000003,35.07186725000001,1,Jawdarah Mosque,1003046,Bamyan,2,Saighan,1,Jawdarah,10,Building,3
67.76469641000004,35.18643023000001,1,Cheraaghdan Mosque,1003047,Bamyan,2,Saighan,1,Cheraaghdan,10,Building,3
67.05057659000002,34.68856997000005,1,Munbar-E-Naishar,1005070,Bamyan,3,Yakawlang,2,Naishar,10,Building,5
68.02214026000006,33.57882709000005,0,Yaqoobi Guest House,1106113,Ghazni,3,Jaghatu,3,Gero-E-Faqeer Shah Village,11,Building,6
68.68805719000004,33.08343867000008,4,"Merza Khel  Bazar, Old School",1203041,Paktika,4,Yosuf Khel,0,Mosh Khel,12,Building,3
68.56035882,32.96532025000003,0,Bazi Wani Mosque,1203042,Paktika,4,Yosuf Khel,4,Mosh Khel,12,Village,3
68.92016381000006,32.776575450000045,2,Ali Zai Clinic,1208139,Paktika,2,Gomal,0,Ali Zai,12,Village,8
68.87225293000004,32.63215188000001,0,Khair Manzo Girls Primary School,1208140,Paktika,2,Gomal,2,Khair Manzi,12,Village,8
69.10536210000001,34.522129800000044,1,Mohammadia Darul Hefaz Mosque,0101090,Kabul,2,Kabul-D05,1,Phase B Of Khush-Hal Mina,1,Building,1
69.11759370000003,34.52875088000005,4,Professor Rasool Amin High School,0101091,Kabul,7,Kabul-D05,3,Phase B Of Khush-Hal Mina,1,Building,1
69.22757214000004,34.512600570000046,3,Sayed Noor Mohammad Shah Mina Girls High School,0101147,Kabul,9,Kabul-D08,6,Sar-E-Tapa Kart-E-Naw,1,Building,1
69.18859319000005,34.500421110000026,4,Qala-E-Hashmat Khan High School,0101148,Kabul,8,Kabul-D08,4,Baghcha-E-Said,1,Building,1
69.30141235000005,35.13000096000006,4,Nasaji Gulbahar Girls High School,0204029,Kapisa,6,Hissa-E-Awali Kohistan,2,Penjah Kuti,2,Building,4
69.30946768000005,35.10346212999999,2,Ashtargeram Girls High School,0204030,Kapisa,4,Hissa-E-Awali Kohistan,2,Ashtar Geram,2,Building,4
69.21062221000004,35.01705750000007,2,Dolana Mosque,0301019,Parwan,3,Charikar,1,Dolana,3,Building,1
69.22274772,35.041106250000034,2,Telanchi Girls School,0301020,Parwan,3,Charikar,1,Telanchi,3,Building,1
69.23461944000005,35.121841660000015,5,Jabal Seraj Boys High School,0305050,Parwan,5,Jabulussaraj,0,Jabul Saraj Center,3,Building,5
69.23573905000005,35.11896981000006,0,Jabal Seraj Girls High School,0305051,Parwan,4,Jabulussaraj,4,Munara,3,Building,5
68.39220794000003,33.84357601000003,2,Sanzala Mosque,0408075,Wardak,3,Jaghatu,1,Sanzala,4,Village,8
70.53348504000006,34.368563130000034,4,Saracha Boys High School,0602057,Nangarhar,6,Behsud,2,Saracha,6,Building,2
70.52013860000002,34.37894080000005,0,Kaarez Kabeer Clinic,0602058,Nangarhar,3,Behsud,3,Karez Kaber,6,Village,2
70.45805829000003,34.336237830000066,1,Lalma School,0604105,Nangarhar,2,Chaparhar,1,Lalma Village,6,Village,4
70.45734532000004,34.31360298000002,2,Ghulam Daag School,0604126,Nangarhar,3,Chaparhar,1,Darmango Village,6,Village,4
69.31722235000005,35.623488320000014,2,Daragi Village Mosque,0907126,Baghlan,3,Andarab,1,Daragi,9,Building,7
68.51531295000005,33.45721948000003,2,Anwar-Ul-Uloom School,1105060,Ghazni,3,Deh Yak,1,Anwar-Ul-Uloom,11,Village,5
68.87225482000007,32.63216376000002,0,Khair Manzy Tent,1208293,Paktika,3,Gomal,3,Khair Manzi,12,Village,8
68.40139725000004,32.76456129000005,6,District Old Compound,1209109,Paktika,6,Jani Khel,0,District Center,12,Building,9
68.34612017000003,32.69470224,3,Hasi Village Mosque,1209115,Paktika,3,Jani Khel,0,Hasti,12,Building,9
68.34643699,32.69426854000003,0,Malik Abdullah Guest House,1209116,Paktika,3,Jani Khel,3,Hasti,12,Village,9
69.2568454,32.927019650000034,3,Peer Koti,1211183,Paktika,3,Urgoon,0,Peer Koti Village,12,Village,11
69.25685818000004,32.92703243000004,0,Zarif Guest House,1211184,Paktika,2,Urgoon,2,Peer Koti Village,12,Village,11
69.25966832000003,33.188324710000046,0,Hakim Khan Guest House,1213204,Paktika,2,Nika,2,Sadiq Khel,12,Village,13
69.24437933000004,32.625420260000034,5,Malekeshi Madrassa,1214247,Paktika,5,Barmal,0,Malik Shahi,12,Village,14
69.33256218000005,32.79021587000003,3,Eid Khan Madrassa,1214259,Paktika,3,Barmal,0,Sher Aavah,12,Village,14
69.33257775000003,32.79021587000003,0,Jangir Guest House,1214260,Paktika,2,Barmal,2,Sher Aavah,12,Village,14
69.36835491000004,33.00876078000003,3,Saravtah Mosque,1215273,Paktika,3,Giyan,0,Saravatah,12,Village,15
69.37093676000003,33.00567656000003,0,Mir Del Guest House,1215274,Paktika,3,Giyan,3,Saravatah,12,Village,15
68.67581223000005,32.08812790000006,0,District Center Secondary School,1218301,Paktika,2,Wor Mamy,2,Cheena,12,Building,18
69.13770586000001,33.359600770000014,0,Kam Jamali Hojra,1303097,Paktya,2,Zurmat,2,Sorkai,13,Village,3
69.42953335000003,33.653189290000036,2,Usman Khel Mosque,1306025,Paktya,2,Sayyid Karam,0,Usman Khel,13,Building,6
69.48302024000002,33.66387495,2,Khan Khel School,1306035,Paktya,3,Sayyid Karam,1,Khan Khel Barkalgar,13,Building,6
69.79795435000003,33.750598420000046,4,Sulaiman Khel Mosque,1310162,Paktya,4,Samkani,0,Sulaiman Khel,13,Building,10
69.80013229000006,33.768962510000044,0,Manda Khel High School,1310163,Paktya,4,Samkani,4,"Sulaiman Khel, Manda Khel",13,Village,10
69.63033818000007,33.71560826000005,4,Toshnak School,1312152,Paktya,5,Laja Mangal,1,"Toshnak, Laja Mangal",13,Village,12
69.51321941000002,33.82949444000008,2,Wacha Alagadi School,1313049,Paktya,2,Meerzaka,0,"Karkeen, Merzaka",13,Village,13
69.99332462000005,33.36391944000007,3,Badsha Wali Hojra,1401038,Khost,4,Khost,1,Kandio Village,14,Building,1
70.21185613000003,33.344383240000056,2,Tori Awbo Mosque,1408053,Khost,4,Ali Sher,2,Tori Awba,14,District,8
71.00861111000003,34.73944444000005,2,Kotki Village Mosque,1504035,Kunar,3,Narang,1,Kotakai,15,Building,4
70.74947696000002,34.63208334000006,2,Senzo Village Mosque,1514088,Kunar,4,Noor Gal,2,Senzo,15,Building,14
71.19673235000003,35.75317510000006,1,Pasigram Village Mosque,1608069,Nooristan,2,Barg-E-Matal,1,Pasigram Village,16,Village,8
71.24670768000003,35.792499540000044,2,Ganjolok Shal,1608070,Nooristan,3,Barg-E-Matal,1,Ganjolok Shal,16,Village,8
68.83751700000003,36.64858060000004,4,Gharo Qeshlaq High School,1902117,Kunduz,6,Char Dara,2,Gharo Qeshlaq,19,Building,2
68.83384954000006,36.65961796000004,2,Amir Mohammad Shinwari Mosque,1902118,Kunduz,3,Char Dara,1,Qatl Aam,19,Village,2
69.15790724000003,36.64581900000006,1,Wadan Kalai Secondary School,1904155,Kunduz,2,Khan Abad,1,Dahan Deh Weran,19,Building,4
69.12034998000004,36.44235409000004,1,Zangi Say Primary School,1904156,Kunduz,2,Khan Abad,1,Zangi Say Village,19,Building,4
68.97763517000001,37.179238090000055,3,Ismail Qashlaq Secondary School,1905069,Kunduz,4,Hazrat-E-Imam Sahib,1,Ismail Qashlaq Village,19,Building,5
69.03041795000004,37.18835540000002,2,Hechkalai School,1905070,Kunduz,4,Hazrat-E-Imam Sahib,2,Hechkalai Village,19,Building,5
69.25326023000007,36.92924731000004,1,Qara Ghoshi Pashtonia Mosque,1906194,Kunduz,2,Dasht-E-Archi,1,Qara Ghoshi Pashtonia Village,19,Building,6
67.11483468000004,36.70713745000003,3,Mazar Municipality Office,2101003,Balkh,5,Mazar-E-Sharif,2,D01 - Nahia 1,21,Building,1
67.08633998000003,36.72034250000006,3,Ghazi Amanullah High School,2101004,Balkh,6,Mazar-E-Sharif,3,D09 - Nahia 9,21,Building,1
67.10846555000005,36.72025632000001,3,Tajrobawi High School,2101012,Balkh,5,Mazar-E-Sharif,2,D03 - Nahia 3,21,Building,1
67.12905292000002,36.722333490000025,2,Maqsoodullah Shaheed School,2101013,Balkh,4,Mazar-E-Sharif,2,D07 - Nahia 7,21,Building,1
67.12481021000006,36.70763616000002,2,Ghulam Rasool Sanaye School,2101027,Balkh,4,Mazar-E-Sharif,2,D06 - Nahia 6 Guzar Qasabha,21,Building,1
67.10185910000006,36.67099334000005,2,Torabi School,2101028,Balkh,5,Mazar-E-Sharif,3,D07 - Nahia 7 Karta-E-Amani,21,Building,1
67.13328559000006,36.71709725000002,3,Setara High School,2101032,Balkh,6,Mazar-E-Sharif,3,D07 - Nahia 7 Behind Gumrak,21,Building,1
67.11715675000002,36.72676785000004,4,Bukhdi Boys Secondary School,2101033,Balkh,7,Mazar-E-Sharif,3,D08 - Nahia 8,21,Building,1
67.03688461000004,36.72897412600002,3,Abul Motee Balkhi School,2102064,Balkh,5,Nahr-E-Shahi,2,Takhta Pul Village,21,Building,2
67.06467920000003,36.72330153000006,3,Mohammad Yosuf Khairkhowah High School,2102065,Balkh,4,Nahr-E-Shahi,1,Qala Aajari Village,21,Building,2
66.79414987000006,36.65496218000002,2,Paloo Zolai School,2108216,Balkh,3,Chimtal,1,Paloo Zolai Village,21,Building,8
66.51201298000005,36.66181372000003,1,Emam Sahib Awal School,2108217,Balkh,2,Chimtal,1,Emam Sahib Awal Village,21,Village,8
66.41758237000003,35.94983207000004,2,Shahr-E-Kuhna Takzar Boys Secondary School,2205108,Sar-E-Pul,4,Sang Charak,2,Shahr-E-Kuhna Takzaz,22,Building,5
66.41060503000003,35.89590492000004,1,Baharak Village Mosque,2205109,Sar-E-Pul,2,Sang Charak,1,Baharak Village,22,Building,5
64.21016372000007,34.12161796000002,1,Yaka Bed School,2306094,Ghor,2,Shahrak,1,Tangai Arzo,23,Building,6
66.10617947000001,33.768808900000046,1,Mesh Sufla Mosque,2401006,Daykundi,4,Nili,3,Mesh,24,Building,1
66.62556738000004,33.877997730000054,2,Darghala Charkh Mosque,2407149,Daykundi,3,Miramor,1,Darghala Charkh,24,Building,7
66.59453082000002,33.87668855000003,2,Bazar Joz Mosque,2407150,Daykundi,3,Miramor,1,"Siyah Dara, Bazar Joz",24,Building,7
65.56314855000004,32.93305461000005,4,Haidar Village Madrassa,2504033,Urozgan,5,Shahid-E-Hassas,1,Sper Koh,25,Village,4
65.53897250000003,32.923907020000044,3,Najo Shah Mashhad Mosque,2504034,Urozgan,4,Shahid-E-Hassas,1,Shah Mashhad,25,Building,4
64.24381730000003,35.699133750000044,1,Sufi Qala Boys School,2907101,Faryab,2,Qaisar,1,Sufi Qala,29,Building,7
64.35044185000001,35.659634220000015,1,Khwaja Hai Borghan Mosque,2907102,Faryab,3,Qaisar,2,Khwaja Hai Borghan,29,Building,7
64.35624179000004,31.62303349000005,0,Hashim Khan Mosque,3001006,Helmand,5,Lashkargah,5,Lashkar Bazar Shamal Village,30,Building,1
64.41074655000004,31.589910770000063,6,Lashkar Bazar Sharqi Primary School,3001007,Helmand,6,Lashkargah,0,Lashkar Bazar Sharqi,30,Village,1
62.30583333000002,35.11873888000001,0,Chel Dukhtar Duowm Mosque,3207194,Herat,2,Kushk (Rubat-E-Sangi),2,Chel Dukhtar Duowm,32,Building,7
62.777848870000064,34.74678328000004,0,Galla Chaghar Paheen Zananah- Mosque,3210422,Herat,2,Kushk-E-Kuhna,2,Galla Chaghar Village,32,Building,10
62.75171565000002,34.85568178000004,3,Nazdik-E- Chah  Khwaja Alkhand School,3210423,Herat,5,Kushk-E-Kuhna,2,Khwaja Alkhand,32,Building,10
62.96074035500003,34.26961690400002,0,Rubat-E-Akhond Zanana Girls School,3212381,Herat,2,Obe,2,Rubat-E- Akhond Village,32,Village,12
62.99349364000003,34.27262512000003,3,Chenaran Boys School,3212382,Herat,3,Obe,0,Chenaran Village,32,Building,12
63.74048648000005,34.354603990000015,1,Sar Tagab Mosque,3216390,Herat,2,Chisht-E-Sharif,1,Sar Tagab Village,32,Building,16
63.71612886000006,34.33191717000004,1,Kabotar Khan Mosque,3216391,Herat,2,Chisht-E-Sharif,1,Kabotar Khan,32,Village,16
64.05448888000005,34.47076111000005,1,Bagh-E-Besmellah Open Space,3216400,Herat,2,Chisht-E-Sharif,1,Daragag Village,32,Village,16
63.98197222000003,34.29294722000002,1,Bagh-E-Haji Mohammad Rahim Open Space,3216401,Herat,2,Chisht-E-Sharif,1,Kharzar,32,Village,16
64.12575186000001,32.98412754000003,1,Ejan Mosque,3311206,Farah,2,Pur Chaman,1,Ejan,33,Building,11
69.14718442000002,34.50859433000004,3,Rabia Balkhi High School,0101047,Kabul,5,Kabul-D03,2,Kart-E-Chahar,1,Building,1
69.21789959000004,34.51318195000004,3,Shahrak-E-Talaie Mosque,0101154,Kabul,5,Kabul-D08,2,Shahrak Talaie,1,Building,1
69.09197061000002,34.95031483,2,Masoud Buzurg High School,0301036,Parwan,3,Charikar,1,Sunjid Dara,3,Building,1
69.50248260000005,35.23199563000001,1,Hasarak Mosque,0802024,Panjshir,2,Rukha,1,Hasarak,8,Building,2
69.48606145000007,35.257986560000035,1,Marshtan Mosque,0802025,Panjshir,2,Rukha,1,Marshtan,8,Building,2
68.68072769000007,35.98081719,3,Khwaja Kamal Wali School,0901012,Baghlan,5,Pul-E-Khumri,2,Ghory Sement Familiies Building,9,Building,1
68.00904024000003,33.41848914000006,2,Bilandghan Village Mosque,1111193,Ghazni,3,Qara Bagh,1,Biland Ghan Village,11,Village,11
68.10180766000006,33.20082394000007,2,Sultan Mahmood Ghaznawi High School,1111194,Ghazni,2,Qara Bagh,0,Qalbi Village,11,Building,11
70.08185905000003,36.84113937000004,2,Takya High School,1715157,Badakhshan,3,Kishm,1,Takya,17,Building,15
70.14609529000005,36.76795245000002,2,Namazgah School,1715158,Badakhshan,3,Kishm,1,Namazgah,17,Building,15
69.39840442700005,37.05522824400002,1,Shahrwan Bagh Abdul Shakoor,1809057,Takhar,2,Khwaja Ghar,1,Shahrwan,18,District,9
69.36440000000003,37.03369,1,Saaf Qarooq School,1809058,Takhar,2,Khwaja Ghar,1,Saaf Qarooq,18,Building,9
69.12361111000006,36.530833330000036,1,Arab Qadaq School,1904174,Kunduz,2,Khan Abad,1,Arab Qadaq Village,19,Building,4
69.15901857000003,36.518721310000025,2,Lala Kai Secondary School,1904175,Kunduz,3,Khan Abad,1,Lalai Kai Village,19,Building,4
68.03693815000007,35.959077919999984,2,Ghazi Mard Primary School,2003078,Samangan,3,Khuram Wa Sarbagh,1,Ghazi Murad Village,20,Building,3
68.05764523000003,35.99673877000003,3,Sayed Jamaluddin High School,2003079,Samangan,4,Khuram Wa Sarbagh,1,District Compound,20,Building,3
67.10356925000005,36.72367460000002,5,Hashim Barat High School,2101036,Balkh,9,Mazar-E-Sharif,4,D02 - Nahia 2,21,Building,1
67.09620430000004,36.72754175000004,3,Naw Bahar School,2101037,Balkh,6,Mazar-E-Sharif,3,D09 - Nahia 9 Karta-E-Nawshad,21,Building,1
64.36450817000006,34.354659200000064,1,Kamanj School,2306074,Ghor,3,Shahrak,2,Ghok,23,Building,6
64.41972424000004,34.13230083000006,1,Sar Chashma School,2306075,Ghor,3,Shahrak,2,Sarchashma,23,Building,6
66.58148841000005,34.55718165000006,1,Shorqal School,2307163,Ghor,2,Lal Wa Sarjangal,1,Deh Mohr Ali,23,Building,7
66.30260182000005,34.643304740000076,1,Sare Kamran Mosque,2307164,Ghor,2,Lal Wa Sarjangal,1,Sare Kamran,23,Village,7
63.703275720000065,33.64586356000004,2,Deh Sheer Secondary School,2310198,Ghor,3,Saghar,1,Deh Sheer,23,Building,10
65.77892404000002,33.68583467000007,2,Komi Mosque,2406132,Daykundi,3,Kiti,1,Komi,24,Building,6
65.66079644000004,33.54036601000005,2,Mozarmi Mosque,2406133,Daykundi,3,Kiti,1,Mozrami,24,Building,6
65.85367990000002,31.545496480000043,4,Mandahsar School,2703079,کندهار,5,Daman,1,Mandahsar,27,Building,3
65.81251955000003,31.504122039999984,3,Khosh Aab School,2703080,کندهار,4,Daman,1,Khosh Aab,27,Building,3
63.96498163000005,35.72567221,2,Bashalmast Mosque,2907084,Faryab,3,Qaisar,1,Bashlmast,29,Building,7
64.13927193000005,30.91423873000005,2,Haji Nadir Village School,3006117,Helmand,2,Garm Ser,0,Haji Nadir Village,30,Building,6
64.14024290000002,30.87097540000005,3,Lakree School,3006118,Helmand,3,Garm Ser,0,Haji Abdul Zahir Village,30,Building,6
67.56027991300003,35.94952103700005,1,Dai Kundi Jaame Mosque,2006093,Samangan,2,Dara-E-Soof-E-Payin,1,Dai Kundi Village,20,Building,6
67.28324128000007,35.90816951000003,3,Bazar Sokhta Boys High School,2007033,Samangan,5,Dara-E-Soof-E-Bala,2,District Compound,20,Building,7
69.23406426000007,34.64693603000004,3,Khwaja Chesht High School,0105464,Kabul,6,Dehsabz,3,Khwaja Chasht,1,Building,5
69.36496192000001,34.677679020000014,2,Baba Qashqar Mosque,0105465,Kabul,4,Dehsabz,2,Baba Qashqar,1,Building,5
69.11475844800002,34.76807936100002,2,Qalam Chaaq Mosque,0108343,Kabul,3,Mir Bacha Kot,1,Qalam Chaq,1,Building,8
68.79283403000004,34.20054289000006,2,Dasht-E-Toop Old High School,0405142,Wardak,3,Sayyd Abad,1,Muien Khel,4,Village,5
70.70778296800003,34.30365245200006,1,Kochai Banda Mosque,0609459,Nangarhar,2,Bati Kot,1,Paas Barikaab,6,Village,9
70.76938672000003,34.32102152000003,1,Lalma Bajgai Dera,0609460,Nangarhar,2,Bati Kot,1,Chardehi,6,Village,9
68.76439509000004,36.329773200000005,1,Molla Najeeb Mosque,0905070,Baghlan,2,Baglan-E-Jadeed,1,Molla Najib Village,9,Village,5
68.79133667000006,36.193508840000035,2,Ghulam Moheddin Yakatoot Mosque,0905071,Baghlan,3,Baglan-E-Jadeed,1,Qandahari,9,Building,5
68.43124557000002,33.36706445000002,2,Bakhtiar Village Mosque,1107225,Ghazni,2,Andar,0,Bakhtiar Village,11,Building,7
68.43221934000006,33.36771092000002,0,Bakhtiar Village Lower Mosque,1107226,Ghazni,2,Andar,2,Bakhtiar Village,11,Village,7
70.00953501800004,33.28670591700004,1,Lewa Zhawy Khola Mosque,1403175,Khost,2,Gurbuz,1,Lewa Zhawar Khola Village,14,Village,3
69.85189271000004,33.22142933000003,3,Faqeeran Haji Badshah Waldod Hojra,1404133,Khost,5,Tanay,2,Lezha,14,Village,4
69.87866286000005,33.269348070000014,3,Sahra Village Madrassa,1404146,Khost,4,Tanay,1,Sahra Village,14,Village,4
69.82638514000006,33.462742170000055,3,Haji Mir Afghan Hojra,1405067,Khost,4,Musa Khel,1,Murgha,14,Village,5
67.17773854100002,35.81488430100005,1,Menbar Hashtalez,2007047,Samangan,2,Dara-E-Soof-E-Bala,1,Hashtlez Village,20,Building,7
67.40992945000004,35.691723730000014,1,Menbar Jaihoon,2007090,Samangan,2,Dara-E-Soof-E-Bala,1,Jaihoon Village,20,Building,7
67.15149005000005,36.69641516300003,2,Abdul Qader Khulmi Secondary School,2101045,Balkh,4,Mazar-E-Sharif,2,D08 - Nahia 8,21,Building,1
67.15350488900002,36.703621509000044,2,Ali Chopan High School,2101046,Balkh,5,Mazar-E-Sharif,3,D10 - Nahia 10 Ali Chopan Village,21,Building,1
66.77886475100006,36.782281157000035,1,Tahana School,2111196,Balkh,2,Char Bolak,1,Tahana Village,21,Building,11
66.06768582000005,32.87149771000002,2,Haji Mohammad Akbar Khan Private House,2503023,Urozgan,3,Chora,1,Sarai Village,25,Building,3
