id,name,distId,provId,lon,lat,ps_total,ps_male,ps_female
2807042,Laghmani Mosque,2807,28,66.2211692700001,36.88634069,3,2,1
2807043,Yandagh Areegh Mosque,2807,28,66.24548547,36.84677491,2,1,1
2801004,General Abdul Rashid Dostam High School,2801,28,65.7747411,36.65930437,8,5,3
2801005,Zokoor Yaka Bagh Boys High School,2801,28,65.7574523,36.68300868,7,4,3
2807044,Yangee Areegh Turkmania Boys High School,2807,28,66.15835072,36.91780844,5,3,2
2807045,Besh Kapa Surkh School,2807,28,66.15488049,36.8884185200001,4,3,1
2808049,Shaheed Latifa Habibi Girls High School,2808,28,66.4563158500001,36.82390554,4,2,2
2808054,Shisha Khana Boys High School,2808,28,66.46061417,36.787783,3,2,1
2808055,Memleek Secondary School,2808,28,66.52927959,36.8481113500001,2,1,1
2808056,Koshgak Girls High School,2808,28,66.5648053,36.80236166,2,1,1
2808057,Garjak Boys Secondary School,2808,28,66.50101108,36.77338453,3,2,1
2808059,Nasrat Abad Secondary School,2808,28,66.41299969,36.86140732,2,1,1
2809061,Jangal Areegh Secondary School,2809,28,66.26003749,36.94693523,5,3,2
2809066,Cheleek Ganj Secondary School,2809,28,66.23539951,37.0109254000001,2,1,1
2811106,Aqsaay School,2811,28,65.5214442000001,36.0905411300001,2,1,1
2811107,Turkman Qadoq School,2811,28,65.3757825150001,35.9793899360001,2,1,1
2808126,Char Bagh High School,2808,28,66.4599363020001,36.8557245960001,3,2,1
2901008,Sar Balaq School,2901,29,64.73979583,35.94856963,5,3,2
2901009,Abu Muslim Khurasani Madrassa,2901,29,64.7791788200001,35.9152295700001,5,5,0
2901014,Maimana Agriculture Vocational High School,2901,29,64.77063459,35.9252967300001,5,5,0
2901015,Deh Sayedan Girls High School,2901,29,64.80351784,35.90736653,5,3,2
2902018,Khwaja Namosi Boys School,2902,29,64.66497137,36.0352410300001,3,3,0
1807094,Mir Hassan Nawan Secondary School,1807,18,69.84615913,36.84483707,5,3,2
1807095,Hazrat Khalid High School,1807,18,69.9705002100001,36.8640258,4,3,1
1807097,Kalafgaan Girls High School,1807,18,69.944982,36.774088,5,4,1
1807098,Abu Ubaida High School,1807,18,69.85475268,36.73146449,4,2,2
1808084,Chaman Khasdah,1808,18,69.8649824500001,36.46439723,5,3,2
1808085,Qaneyat Shaheed High School,1808,18,69.9306241,36.57470223,4,2,2
1808087,Lazhdah High School,1808,18,69.92886236,36.36854362,3,2,1
1808088,Mushtan School,1808,18,70.05710539,36.3473337500001,3,2,1
1808090,Makhdoom Abdullah Shaheed School,1808,18,69.81275315,36.62571112,2,1,1
1808091,Nahr Aab Madrassa,1808,18,69.76858488,36.58058602,3,2,1
1810108,Faiz Abad Primary School,1810,18,69.83752346,37.2453340000001,4,3,1
1810109,Hazrat Abdullah Bin Masood High School,1810,18,69.72115887,37.32317215,4,3,1
1810111,Yamchi Primary School,1810,18,69.64643781,37.0548519000001,4,3,1
1810112,Hazrat Khelali High School,1810,18,69.90581502,37.10650301,6,4,2
1810114,Hazar Smooch Secondary School,1810,18,69.90656391,37.18514997,5,3,2
1810115,Sar Ghaar Secondary School,1810,18,69.97333588,37.1697057900001,3,2,1
1810122,Tawheed Islami School,1810,18,69.8394384200001,37.26847506,2,1,1
1810123,Qadaq Tajikan Mosque,1810,18,69.65880156,37.14133788,4,3,1
1811071,Qashlaq Say Mosque,1811,18,69.2155138,36.50850986,2,1,1
1811072,Boyerak Mosque,1811,18,69.22077728,36.43768124,2,1,1
1811074,Dara-E-Kalan Primary School,1811,18,69.3913833500001,36.31576563,3,2,1
1811075,Qandahari Fakhrak Mosque,1811,18,69.37841835,36.43851785,3,2,1
1812174,Nawabad Secondary School,1812,18,69.5124152000001,37.16919924,4,2,2
1801028,Chenza Yee School,1801,18,69.30362858,36.72665417,4,2,2
1801029,Tarma Baay School,1801,18,69.49737326,36.79743769,3,2,1
1801030,Abdul Rahman Taloqani High School,1801,18,69.53443773,36.76146277,3,2,1
1806082,Sad Bargan School,1806,18,69.703216239,36.576813541,3,2,1
1807100,Mohammad Hussain Shaheed High School,1807,18,69.9465168300001,36.75056528,4,3,1
1809054,Haji Mirza Mohammad Secondary School,1809,18,69.4165991400001,37.136819,3,2,1
1809055,Hamwar Say Primary School,1809,18,69.38411449,36.92565137,4,2,2
1809190,Hasamuddin Shaheed High School,1809,18,69.36678506,37.00993179,4,3,1
1810101,Hazrat Omar Farooq High School,1810,18,69.7970337,37.14129302,7,5,2
1810116,Qadaq Jawaz Khana Clinic,1810,18,69.7738298,36.96552569,4,3,1
1810117,Chenar Village Mosque,1810,18,69.7921220200001,36.93446413,2,1,1
1810126,Abu Huraira Secondary School,1810,18,69.97054678,36.95981788,2,1,1
1810127,Mawlawi Abdul Qudoos Shaheed Secondary School,1810,18,69.9494294500001,37.0829190900001,4,3,1
1810197,Aabzan Secondary School,1810,18,69.9457303080001,36.933804094,2,1,1
1812201,Arabkakul Secondary School,1812,18,69.47595999,37.24508,2,1,1
1814155,Khwaja Bahauddin Boys High School,1814,18,69.53992667,37.33827908,4,3,1
1814156,Imam Abu Hanifa High School,1814,18,69.53044711,37.3368785100001,3,2,1
1810210,Secondary School,1810,18,69.938795519,37.038918632,3,2,1
1810211,Primary School,1810,18,69.7652938150001,37.025418737,3,2,1
1901003,Ghazi Khan High School,1901,19,68.878826,36.70589307,10,7,3
1901004,Fatima Zahra High School,1901,19,68.8737975600001,36.72259749,6,3,3
1901006,Khwaja Mashhad High School,1901,19,68.88428099,36.72398589,5,4,1
1901007,Sher Khan High School,1901,19,68.86837624,36.72394432,8,6,2
1901028,Qochi Kalan School,1901,19,68.9657917700001,36.7317496,8,5,3
1901029,Malraghi Girls High School,1901,19,68.98337469,36.65954073,4,3,1
1901038,Kata Khel Secondary School,1901,19,68.9440444,36.6775311800001,4,3,1
1901048,Choqor Qishlaq School,1901,19,68.98758546,36.74977559,4,2,2
1901049,Medyoteek Markaz,1901,19,68.8834166600001,36.69805555,3,2,1
1902114,Jamiyat High School,1902,19,68.7968554000001,36.69200327,5,3,2
1902122,Ainul Majar High School,1902,19,68.68682829,36.78070283,4,2,2
1902125,Juma Bazar Mosque,1902,19,68.6474777700001,36.78242777,3,2,1
1903139,Zangi Say School,1903,19,69.0450395810001,36.439059549,4,2,2
1903140,Pul Kheshti High School,1903,19,68.904435,36.576103,4,2,2
1903209,Mir Shekh Secondary School,1903,19,68.8566453000001,36.5769883500001,2,1,1
1903217,Cheep Secondary School,1903,19,68.9198675,36.4828958800001,4,2,2
1904150,Chonai Secondary School,1904,19,69.1179382600001,36.48750198,2,1,1
1904151,Chahar Toot High School,1904,19,69.1077011300001,36.66545241,2,1,1
1904160,Kuhna Qala Secondary School,1904,19,69.1351320900001,36.7051212100001,2,1,1
1904161,Jangal Bashi Boys High School,1904,19,69.0585183300001,36.69563012,2,1,1
1905073,Naswan Markazi High School,1905,19,68.90350455,37.18603908,5,2,3
1905074,Alef Berdy School,1905,19,68.97864311,37.20008673,7,5,2
1905200,Murad Shaikh Secondary School,1905,19,68.76687552,37.19376564,4,3,1
1905201,Juma Khowani Payeen Mosque,1905,19,69.04223763,37.13017502,3,2,1
1906178,Jamhoriat High School,1906,19,69.24043135,37.03393587,6,4,2
1906179,Qashqari Secondary School,1906,19,69.2657402,37.0506848300001,4,3,1
1906189,Jaame Mosque,1906,19,69.2793447700001,36.91752539,5,3,2
1906190,Gul Balaq Secondary School,1906,19,69.21916666,36.87805555,5,4,1
1907109,Etihaad High School,1907,19,68.52304527,37.01114514,4,3,1
1907110,Halqa Kol School,1907,19,68.3971513100001,37.03714247,3,2,1
1907112,Baghicha Secondary School,1907,19,68.132773,36.947773,2,1,1
1907113,Zulm Aabad School,1907,19,68.5488743700001,36.9234685100001,2,1,1
1901010,Hazrat Ali High School,1901,19,68.86304798,36.71288946,7,5,2
1901011,Law Department,1901,19,68.8684601300001,36.72269586,7,5,2
1901014,Bibi Ayesha Sediqa High School,1901,19,68.86636625,36.73787679,8,3,5
1901015,Municipality Office,1901,19,68.87099521,36.72249638,5,3,2
1901020,Kuhan Duzh High School,1901,19,68.8672370200001,36.74705784,6,4,2
1901021,Zakhil Khamdan,1901,19,68.8485864400001,36.70317013,5,4,1
1901043,Qazaq Mosque,1901,19,68.892646491,36.655840985,4,2,2
1901044,Khazani Secondary School,1901,19,68.91916666,36.73083333,4,2,2
2107262,Zowarha Mosque,2107,21,66.91380067,36.35913867,3,2,1
2108213,Chamtal School,2108,21,66.80741523,36.67925041,3,2,1
2108214,Sar Asyab School,2108,21,66.8756859200001,36.64524892,3,2,1
2108221,Qala-E-Raziq School,2108,21,66.6780782000001,36.68968118,3,2,1
2108222,Nawshahr Alizai Mosque,2108,21,66.64654328,36.71874996,2,1,1
2109118,Dawlat Abad Municipality Building,2109,21,66.82169871,36.98804151,4,3,1
2109119,Rabia Balkhi School,2109,21,66.82017521,36.98692556,2,1,1
2109122,Maulana Wayezi Boys High School,2109,21,67.0061827800001,36.97283838,2,2,0
2109123,Wazyezi Girls High School,2109,21,67.00316007,36.9809709400001,2,1,1
2109125,Sadr Abad School,2109,21,66.73193726,36.96941651,2,1,1
2109126,Delbar Jeen School,2109,21,66.5522439,36.99545135,3,2,1
2109129,Khowala Bachgan School,2109,21,66.7636778,36.90954875,2,1,1
2109130,Hayatan School,2109,21,66.75654304,37.00031125,2,1,1
2109144,Yakhdan Mosque,2109,21,66.8165396900001,36.95979943,2,1,1
2109145,Afghania Mosque,2109,21,66.8446399800001,36.95715655,2,1,1
2110083,Shahee Ahmad Shah Masood High School,2110,21,67.68674702,36.71468987,3,2,1
2110084,Ghazi Abad Secondary School,2110,21,67.7739742200001,36.73259354,2,1,1
2110094,Deh Warda Village Mosque,2110,21,67.68883433,36.7850628100001,2,1,1
2110096,Khoshtoot Secondary School,2110,21,68.0649628,36.58631829,2,1,1
2111195,Sikandar Khel Zhangora School,2111,21,66.74931222,36.7541140000001,2,1,1
2112114,Islam Ulya School,2112,21,66.4738270700001,37.29857827,3,2,1
2112115,Joy Wakil Clinic,2112,21,66.97226293,37.34843839,3,2,1
2114295,Qara Bay School,2114,21,66.959255843,35.773908401,2,1,1
2114296,Qara Bay Mosque,2114,21,66.88340723,35.96665403,3,2,1
2115306,Bakhtgaan Mosque,2115,21,66.64924657,35.81957717,2,1,1
2115307,Bazar Kuhna Mosque,2115,21,66.65655685,35.79864902,3,2,1
2115308,Mir Hashim School,2115,21,66.712397889,35.97729811,2,1,1
2115309,Imam Hassan School,2115,21,66.664744262,35.7376471260001,3,2,1
2115317,Hazar Paimana Mosque,2115,21,66.79616272,35.86633564,2,1,1
2115318,Khatimul Anbiya High School,2115,21,66.73298269,35.71117501,3,1,2
2301018,That Ghelmeen High School,2301,23,65.3035311500001,34.87356121,6,4,2
2301023,Abdul Haq Open Space,2301,23,65.8519767600001,35.0399978500001,4,2,2
2301024,Nadir Khan Pahlo Sang Qala,2301,23,65.55135784,34.28206278,4,3,1
2301028,Qots Sufla Secondary School,2301,23,65.3615913300001,34.56424449,4,2,2
2301029,Sadmen Ghelmeen Primary School,2301,23,65.24894707,34.87349369,5,3,2
2301045,Tameer Hassan,2301,23,65.44099928,34.8836263200001,5,3,2
2301235,Maidan Bara Khana,2301,23,64.81949201,34.6045462,4,2,2
2302100,Mohammad Yaqoob Private House,2302,23,64.9046655700001,33.88372044,2,1,1
2302101,Gala Asyaab Bazar,2302,23,64.88174259,34.27261155,3,1,2
2302108,Salmeen School,2302,23,64.80037387,34.4074557000001,3,1,2
2303046,Dawlatyar School,2303,23,65.78680996,34.55552929,4,3,1
2303047,Poshta Noor School,2303,23,65.91717699,34.63458067,4,2,2
2303049,Shiniya Mosque,2303,23,65.66050378,34.5247822100001,3,2,1
2303050,Khairullah Mosque,2303,23,65.7166036,34.58221754,3,2,1
2303052,Bazar Samak Tent,2303,23,65.83823426,34.66676784,2,1,1
2303053,Narm Tih Mosque,2303,23,65.8680375100001,34.43509059,2,1,1
2303057,Loka Mazar Mosque,2303,23,65.6707530400001,34.44121009,3,2,1
2303058,Jira School,2303,23,65.73594199,34.6698876500001,3,1,2
2304059,Mohammad Ibrahim Private House,2304,23,64.95196839,35.14103838,4,2,2
2304060,Khafak Mosque,2304,23,65.0722261000001,35.03095756,4,3,1
2304063,Deh Haji School,2304,23,65.1876330800001,35.03931853,3,2,1
2304064,Qala Gawhar High School,2304,23,65.1315262,35.17707778,4,3,1
2304071,Bagh Habibullah,2304,23,64.8988157300001,35.17950238,3,2,1
2305111,Sangan School,2305,23,65.0634923,33.57960026,3,2,1
2305114,Bazar Kalagi Tent,2305,23,65.1044413100001,33.70155416,4,2,2
2305118,Kuhna Shenkot Bazar Tent,2305,23,64.848727,33.69216423,2,1,1
3309099,Dewalak Ha Secondary School,3309,33,61.669087743,31.56609036,2,1,1
3309100,Dombalai Ulya Primary School,3309,33,61.4925271000001,31.58175551,3,2,1
3309103,Qoch Secondary School,3309,33,61.4677033,31.5337469400001,2,1,1
3309104,Char Gawak Ulya Mosque,3309,33,61.62042119,31.78028705,2,1,1
3301034,Girls High School,3301,33,62.07623693,32.36831305,5,4,1
3301035,Qala-E-Mohammad Mosque,3301,33,62.10462594,32.3557209300001,4,3,1
3302042,Khwaja Abdullah Bedar High School,3302,33,62.13953171,32.4916922300001,2,1,1
3302043,Dokeen Primary School,3302,33,62.1266819,32.51396093,3,2,1
3302234,Shahr-E-Kohna Mosque,3302,33,62.0617302300001,32.44085307,2,1,1
3305240,Hawzak-E- Mohammad Aslam School,3305,33,61.7464879400001,32.16375788,2,1,1
3306127,Grani Primary School,3306,33,62.4223377800001,32.62086967,3,2,1
2305119,Norak Primary School,2305,23,64.8814651,33.78655058,2,1,1
2306089,Yak Sang School,2306,23,64.3922164900001,34.29115912,2,1,1
2306090,Bedan School,2306,23,64.5453298900001,34.46017858,2,1,1
2307137,Qazal School,2307,23,66.04347148,34.459791,4,3,1
2307138,Garm Aab Sufla School,2307,23,65.94952516,34.45425827,4,2,2
2307153,Bekh Sang School,2307,23,66.12465571,34.55538971,4,3,1
2307154,Sare Diwalak School,2307,23,66.35861918,34.4204041400001,2,1,1
2307158,Sang Zard School,2307,23,66.0435680400001,34.5848482800001,2,1,1
2307159,Qala Shakraki Mosque,2307,23,66.3414645600001,34.48657423,2,1,1
2307172,Ghighanak School,2307,23,66.2061091,34.7300598,2,1,1
2307173,Shinya Haigal Mosque,2307,23,66.21421912,34.5722086,2,1,1
2307177,Sar Sokhta Mosque,2307,23,66.01518937,34.51962011,2,1,1
2308209,Pas Qala High School,2308,23,64.4181475500001,33.52450558,4,3,1
2204047,Bagh Ishaaq Village Mosque,2204,22,66.2901973200001,36.06989894,2,1,1
2205106,Irfan Secondary School,2205,22,66.36867878,35.96487932,4,2,2
2205111,Chinar Mosque,2205,22,66.44215851,35.95968159,4,2,2
2205116,Archatoo Primary School,2205,22,66.3975211200001,36.01072321,4,2,2
2205121,Kabood Aab Mosque,2205,22,66.3685986500001,35.7304086600001,2,1,1
2206124,Shekyar Village Mosque,2206,22,66.57553751,36.06651494,2,1,1
2206132,Aabdara Village Mosque,2206,22,66.5635064100001,35.7682304,2,1,1
2301005,Zartali School,2301,23,65.4086260700001,34.32874465,6,4,2
2301006,Bazaar Qibi,2301,23,65.40259383,34.2057611000001,5,4,1
2308211,Aashoqan School,2308,23,64.2625357900001,33.58988278,3,2,1
2308212,Abdullah Larqa Private House,2308,23,64.15545811,33.57948062,3,1,2
2301012,Lal Mohammad Private House,2301,23,65.00104257,34.67500197,6,4,2
2301013,Badgah Girls High School,2301,23,65.48809266,34.52073045,5,4,1
2301034,Sanmay Rakhna Safid Mosque,2301,23,64.81748049,34.71326514,3,1,2
2301035,Ghulaman School,2301,23,64.65098401,34.55458393,5,4,1
2304069,Maseen Mosque,2304,23,65.05918863,35.1751676,3,2,1
2306083,Nasfanj Primary School,2306,23,64.11548882,34.26801824,2,1,1
2307143,Joqal School,2307,23,66.16168708,34.3666536100001,3,2,1
2307144,Qolani School,2307,23,66.23578037,34.41086544,2,1,1
2307147,Rashk Mosque,2307,23,66.34112402,34.5194980200001,2,1,1
2307148,Sray Karman School,2307,23,66.52105273,34.46095482,3,2,1
2308215,Nili School,2308,23,64.41245297,33.2433125900001,5,3,2
2308216,Khum Paay Hisar School,2308,23,64.4729016,33.61982457,2,1,1
2308223,Sayed Alauddin Private House,2308,23,64.2319310500001,33.46522637,3,2,1
2308227,Zarni Secondary School,2308,23,64.33476514,33.17906012,3,1,2
2301031,Hawz Saaleh,2301,23,64.769593198,35.2160599520001,4,2,2
2302104,Fazal Ahmad Bagh,2302,23,64.859652245,34.444350772,4,2,2
2302105,Arbab Sakhi Private House,2302,23,64.69357218,34.39352751,3,1,2
2302110,Sar Chehl Gazai Mosque,2302,23,64.85495172,34.00716375,3,2,1
2304066,Najibullah Private House,2304,23,64.8796509300001,35.1918517,3,2,1
2305129,Dahna Dewalak School,2305,23,65.19422547,33.7025621500001,3,1,2
2306078,Dahn Hisar School,2306,23,64.0709277700001,34.15309857,3,1,2
2306079,Girls School,2306,23,64.34763666,34.3843875200001,2,1,1
2306086,Barzo Primary School,2306,23,64.09427826,34.5055969,3,2,1
2306087,Margha Primary School,2306,23,64.26494728,34.35146229,2,1,1
2307140,Sang Shanda School,2307,23,65.99943691,34.39251319,3,1,2
2307156,Dahn Laka Sang Mosque,2307,23,65.9320289,34.57898409,2,1,1
2307161,Kata Chashma School,2307,23,66.02642683,34.6645587,3,2,1
2307168,Safid Aab Shinya Mosque,2307,23,66.5928006500001,34.5702154300001,2,1,1
2307169,Tagab Sayeed Mosque,2307,23,66.55703029,34.61036941,3,2,1
2307175,Talto Karman School,2307,23,66.46968251,34.4690309200001,2,1,1
2309181,Dahan Guldan Mosque,2309,23,63.90040867,33.99119319,2,1,1
2309182,Kabotar Khan Primary School,2309,23,63.72614579,33.97656562,4,2,2
2310199,Dila Bagh,2310,23,63.46830262,33.54298048,3,1,2
2310200,Dahn Dotayee School,2310,23,63.9723377860001,33.853533123,2,1,1
2310201,Manak Sufla Secondary School,2310,23,63.89883358,33.67354458,3,2,1
2310204,Akheri Secondary School,2310,23,63.5970147,33.64255038,4,2,2
2310205,Zer Tangi Mosque,2310,23,63.98685635,33.78979922,2,1,1
2402015,Shiniya Mosque,2402,24,66.3284183200001,33.74388019,4,2,2
2402016,Palich Mosque,2402,24,66.6055272300001,33.67066782,2,1,1
2402024,Shalij Mosque,2402,24,66.26024213,33.6499218800001,5,3,2
2402025,Ashkar Abad Mosque,2402,24,66.58585862,33.60942849,2,1,1
2201027,Qashqari Village School,2201,22,66.0283413000001,36.14920994,4,2,2
2202051,Tarbalaq Secondary School,2202,22,65.9059525100001,36.10334154,2,1,1
2202052,Dara-E-Band Mosque Property,2202,22,65.7058002,36.0969887,4,2,2
2202057,Mirza Walang Secondary School,2202,22,65.79474113,35.99268518,3,1,2
2203062,Nagala Mosque,2203,22,65.88383982,35.91189592,2,1,1
2203063,Sar Deh Mosque,2203,22,65.89634291,35.83589729,4,2,2
2205103,Sabz Village Mosque,2205,22,66.33688544,35.86624099,4,2,2
2205104,Topkhana Village Mosque,2205,22,66.35143747,35.8968961,3,2,1
2205113,Charoo Mosque,2205,22,66.44255611,35.8593959,2,1,1
2205119,Farshqan Miyana Mosque,2205,22,66.45884443,35.9363766700001,2,1,1
2205120,Rostam Qaryadar Mosque,2205,22,66.4097305000001,36.05550148,2,1,1
2206129,Shah Mard Village Madrassa,2206,22,66.4861848200001,35.86972977,3,2,1
2206130,Karan Village Madrassa,2206,22,66.52368167,35.91086629,4,2,2
2206134,Alghan Afghania Mosque,2206,22,66.5318974200001,36.00027945,4,2,2
2207097,Zawj Madrassa,2207,22,66.40347416,35.30891734,4,2,2
2207098,Bajgah Madrassa,2207,22,66.60898963,35.67001757,4,3,1
2207100,Pitab Secondar School,2207,22,66.5694735600001,35.66846562,4,2,2
2301001,Sultan Alauddin Ghori High School,2301,23,65.2586938900001,34.52115061,10,6,4
2201003,Rahmat Abad High School,2201,22,65.93437488,36.22578867,9,6,3
2201004,Imam Yahya High School,2201,22,65.9493037,36.21489948,8,5,3
2203065,Himat Deh Surkh O Pas Nai High School,2203,22,65.77179256,35.76667834,3,2,1
2204036,Gorkaab Ulya Mosque,2204,22,66.23491332,36.02450553,3,2,1
2204037,Tanzeel Mosque,2204,22,66.2224120700001,36.00471307,2,1,1
2204041,Khanqah Girls Secondary School,2204,22,66.14349231,35.88455294,4,3,1
2206136,Yoltarab Girls Secondary School,2206,22,66.5186341400001,35.95484356,3,2,1
2207087,Tagab Takht Madrassa,2207,22,66.91759075,35.65852671,4,3,1
2207090,Doshakh School,2207,22,66.79544838,35.4636563,5,3,2
2207091,Tolo Jorazi High School,2207,22,66.71674994,35.57724984,4,2,2
2207094,Pay Ziarat Mosque,2207,22,66.44140698,35.45935187,5,3,2
2207095,Peghola Madrassa,2207,22,66.33172895,35.4156489800001,4,2,2
2204140,School,2204,22,66.1243628180001,35.875472772,3,2,1
2205142,Khwaja Surkh School,2205,22,66.3739318240001,36.039848479,3,2,1
2206143,Mosque,2206,22,66.6663733940001,36.091067853,3,2,1
2201008,Korak Uzbekya Secondary School,2201,22,65.8722527200001,36.28150717,5,3,2
2201009,Baghawi Uzbekya Secondary School,2201,22,66.07767318,36.17798779,6,4,2
2201010,Qosh Tapa High School,2201,22,65.89139495,36.34297924,6,5,1
2201020,Qadam Jay Madrassa,2201,22,66.17719715,36.23309756,3,2,1
2202048,Mula Sakhidad Girls High School,2202,22,65.8322488800001,36.1402382200001,6,4,2
2202049,Angushka Secondary School,2202,22,65.85870416,36.18022533,3,2,1
2202053,Qara Khowal Mosque Property,2202,22,65.64685523,36.03979421,4,2,2
2202054,Shah Toot Village Madrassa,2202,22,65.54751382,36.0095069600001,3,2,1
2203069,Qala-E-Shahr Madrassa,2203,22,65.5682945600001,35.54631387,2,1,1
2203070,Haji Mula Qurban Mosque,2203,22,65.55233503,35.52415506,3,2,1
2203082,Azadi High School,2203,22,66.19626033,35.28273861,3,2,1
2203083,Shaheed Mazari High School,2203,22,66.23395703,35.13366593,2,1,1
2204043,Sabzi Kalan Mosque,2204,22,66.28385007,36.11104887,2,1,1
2301008,Tagha-E-Taimur School,2301,23,65.1207597000001,34.45342651,5,4,1
2301009,Kaasi Ulya School,2301,23,65.2929104400001,34.60099389,6,4,2
2301017,Abdul Ahmad Open Space,2301,23,64.9213417700001,34.64503323,5,3,2
